path,purpose,current_or_legacy,source_or_generated,evidence_class,safe_to_release,action_needed,tracked,ignored,size_bytes
docs/V2_CONFIDENCE_SEQUENCE_CORE.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,676
docs/V2_FEATURE_CACHE_CONTRACT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,391
docs/V2_FID_POLICY.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,669
docs/V2_FINAL_AUDIT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1271
docs/V2_FIRST_PILOT_DRY_RUN.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,424
docs/V2_FIRST_PILOT_PLAN.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,492
docs/V2_FIXTURE_POLICY.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,271
docs/V2_MMD_STREAMS.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,553
docs/V2_OPTIONAL_STOPPING_LAB.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1500
docs/V2_REGISTRY_SCHEMA.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,406
docs/V2_REPORTING.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,355
docs/V2_SINGLE_FILE_HANDOFF.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1528
docs/V2_STATISTICAL_CORE_DESIGN.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1284
docs/V3_AVAILABILITY_TABLE.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,260
docs/V3_FINAL_AUDIT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,2059
docs/V3_GLOBAL_RULES.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,646
docs/V3_INTAKE_AUDIT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1050
docs/V3_REGISTRY_GUIDE.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,271
docs/V3_REGISTRY_VALIDATION.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,149
docs/V3_RUNBOOK.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,419
docs/V3_SINGLE_FILE_HANDOFF.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1433
docs/V4_ADVANCED_CERTIFICATION.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,169
docs/V4_BATCH_CERTIFICATE_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,518
docs/V4_DECIDEDNESS_AUDIT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,125
docs/V4_FINAL_AUDIT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,4844
docs/V4_FIRST_REAL_PILOT_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,161
docs/V4_METRIC_REPRODUCTION_AUDIT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,385
docs/V4_PAPER_ARTIFACTS_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,120
docs/V4_RANKING_STABILITY_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,109
docs/V4_REAL_RUN_PLAN.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,355
docs/V4_RELEASE_SAFETY_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1096
docs/V4_SINGLE_FILE_HANDOFF.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,3141
docs/V4_STATE_INTAKE_AUDIT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,12469
docs/V5_FINAL_AUDIT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,2707
docs/V5_SINGLE_FILE_HANDOFF.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,3423
docs/V5_STATE_INTAKE.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,968
docs/V5_STOP_CONDITION.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,405
docs/V6_CPU_AND_KAGGLE_MASTER_EXECUTION_RUNBOOK.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,4604
docs/V7_CHECKPOINT_ADAPTER_FAILURE_PLAYBOOK.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,227
docs/V7_CIFAR_REFERENCE_ONRAMP_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,342
docs/V7_EXECUTION_DASHBOARD.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,299
docs/V7_EXECUTION_DEVELOPMENT_AUDIT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,402
docs/V7_EXECUTION_UPGRADE_PLAN.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,337
docs/V7_FIRST_PILOT_LIMITATIONS.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,181
docs/V7_FIRST_PILOT_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,245
docs/V7_IMPORT_RECOVERY_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,156
docs/V7_KAGGLE_COPYBACK_AND_RECOVERY.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,354
docs/V7_KAGGLE_DATASET_UPLOAD_GUIDE.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,274
docs/V7_KAGGLE_FEATURE_EXTRACTION_BOOKRUN_GUIDE.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,280
docs/V7_KAGGLE_GENERATION_BOOKRUN_GUIDE.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,235
docs/V7_METRIC_SANITY_GATE_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,185
docs/V7_MULTI_BENCHMARK_CANDIDATE_ONRAMP.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,159
docs/V7_NOTEBOOK_QUALITY_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,328
docs/V7_PAPER_RESULT_GATE_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,95
docs/V7_REPO_HEALTH_AND_ARCHIVE_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,212
docs/V7_SCALE_LANES_1K_10K_50K.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,303
docs/V7_SINGLE_FILE_HANDOFF.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,588
docs/V8_KAGGLE_COPYBACK_AND_IMPORT_GUIDE.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,533
docs/V9_CIFAR_REFERENCE_SUPER_ONRAMP.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,31919
docs/V9_EXACT_NEXT_ACTION.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,633
docs/V9_EXECUTION_DASHBOARD.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,1206
docs/V9_EXECUTION_SUPERCHARGER_AUDIT.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,3109
docs/V9_KAGGLE_CHECKPOINT_PREFLIGHT_GUIDE.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,819
docs/V9_KAGGLE_FEATURE_EXTRACTION_HARDENED_GUIDE.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,794
docs/V9_KAGGLE_GENERATION_HARDENED_GUIDE.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,723
docs/V9_NOTEBOOK_STATIC_ANALYSIS.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,462
docs/V9_PAPER_FIREWALL_REPORT.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,145
docs/V9_REPO_SNAPSHOT_AND_WORKTREE_STATUS.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,919
docs/V9_RUNTIME_BUDGET_PLAN.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,498
docs/analysis/ANALYSIS_PLAN_AMENDMENT_POLICY.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,368
docs/analysis/ANALYSIS_PLAN_LOCK_V5.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,377
docs/analysis/PREREGISTRATION_V5.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,508
docs/engineering/CERTGEN_ARCHITECTURE_AUDIT.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,5452
docs/engineering/CERTGEN_CANONICAL_INTERFACE.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,3144
docs/execution/CERTGEN_CHECKPOINT_REGISTRY.csv,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,1806
docs/execution/CERTGEN_FAILURE_AND_RESUME_PLAYBOOK.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,3799
docs/execution/CERTGEN_KAGGLE_NOTEBOOK_FORENSIC_AUDIT.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,3441
docs/execution/V5_COMMAND_BUNDLES.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,251
docs/execution/V5_REAL_PILOT_RUNBOOK.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,537
docs/experiments/CERTGEN_BENCHMARK_CANDIDATE_MATRIX.csv,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,10230
docs/experiments/CERTGEN_LITERATURE_AUDIT_PROTOCOL.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,4595
docs/experiments/CERTGEN_MAXIMUM_CEILING_STUDY.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,10319
docs/experiments/CERTGEN_MINIMUM_CREDIBLE_STUDY.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,10360
docs/experiments/CERTGEN_PREREGISTRATION_PROTOCOL.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,10553
docs/experiments/CERTGEN_PROSPECTIVE_COMPARISON_REGISTRY.csv,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,13610
docs/experiments/CERTGEN_SCALE_UP_AND_STOP_RULES.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,6411
docs/metrics/CERTGEN_CACHE_SCHEMA_V2.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,8621
docs/metrics/CERTGEN_FEATURE_PIPELINE_AUDIT.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,9063
docs/metrics/CERTGEN_METRIC_REPRODUCTION_PROTOCOL.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,9470
docs/paper/ALLOWED_PRE_RUN_CLAIMS.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,473
docs/paper/CLAIM_CONTRACT.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,463
docs/paper/CLAIM_TRACE_PROTOCOL.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,332
docs/paper/CVPR_PAPER_IDENTITY.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,663
docs/paper/FIGURE_MANIFEST_V5.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,629
docs/paper/FORBIDDEN_CLAIMS.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,490
docs/paper/PAPER_BUILD_GUIDE.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,428
docs/paper/PROOF_OBLIGATION_TRACKER.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,267
docs/paper/RESULT_INJECTION_PROTOCOL.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,338
docs/paper/TABLE_MANIFEST_V5.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,889
docs/related_work/CITATION_VERIFICATION_PROTOCOL.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,516
docs/related_work/CITATION_VERIFICATION_TODO_V5.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1184
docs/related_work/RELATED_WORK_BOARD_V5.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1756
docs/related_work/RELATED_WORK_SECTION_SCAFFOLD.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,610
docs/release/ANONYMITY_AND_PRIVACY_AUDIT_V5.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,121
docs/reproducibility/DATA_AND_SAMPLE_PROVENANCE_POLICY.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,276
docs/reproducibility/ENVIRONMENT_V5.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,326
docs/reproducibility/FEATURE_CACHE_FORMAT.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,314
docs/reproducibility/REPRODUCIBILITY_CAPSULE_V5.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,596
docs/reproducibility/ZERO_COST_EXECUTION_GUIDE.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,277
docs/research/CERTGEN_CLAIM_AND_CONTRIBUTION_CONTRACT.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,4703
docs/research/CERTGEN_CLOSEST_WORK_MATRIX.csv,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,6365
docs/research/CERTGEN_NOVELTY_FORENSIC_AUDIT.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,10363
docs/review/AUTHOR_RESPONSE_BANK_V5.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,344
docs/review/REVIEWER_ATTACKS_V5.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,683
docs/review/REVIEWER_SCORE_SIMULATOR_V5.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,126
docs/theory/CERTGEN_ASSUMPTION_LEDGER.csv,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,5334
docs/theory/CERTGEN_FORMAL_ESTIMAND_AND_STREAM.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,7060
docs/theory/CERTGEN_METRIC_CAPABILITY_REGISTRY.csv,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,2496
docs/theory/CERTGEN_MULTIPLICITY_PROTOCOL.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,3709
docs/theory/CERTGEN_STATISTICAL_VALIDITY_AUDIT.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,8063
docs/theory/CERTGEN_THEOREM_AND_PROOF_OBLIGATIONS.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,6770
notebooks/generated/kaggle_inception_features.py,remote execution asset,current,generated,NOT_EVIDENCE,false,preserve_if_unique_register_hash_exclude_from_source_release,true,false,993
notebooks/kaggle/certgen_cifar10_feature_extraction_t4x2_1k.ipynb,remote execution asset,current,source,NOT_EVIDENCE,true,none,false,false,8041
notebooks/kaggle/certgen_cifar10_generation_t4x2_1k.ipynb,remote execution asset,current,source,NOT_EVIDENCE,true,none,false,false,6923
notebooks/kaggle/v7_certgen_cifar10_feature_extraction_t4x2_bookrun.ipynb,remote execution asset,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,5256
notebooks/kaggle/v7_certgen_cifar10_generation_t4x2_bookrun.ipynb,remote execution asset,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,6046
notebooks/kaggle/v8_certgen_cifar10_feature_extraction_t4x2_bookrun.ipynb,remote execution asset,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,7714
notebooks/kaggle/v8_certgen_cifar10_generation_t4x2_bookrun.ipynb,remote execution asset,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,7741
notebooks/kaggle/v8_checkpoint_preflight_t4x2.ipynb,remote execution asset,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,7442
notebooks/kaggle/v9_checkpoint_real_load_preflight_t4x2.ipynb,remote execution asset,current,source,NOT_EVIDENCE,true,none,false,false,6947
notebooks/kaggle/v9_cifar10_feature_extraction_t4x2_1k_hardened.ipynb,remote execution asset,current,source,NOT_EVIDENCE,true,none,false,false,12637
notebooks/kaggle/v9_cifar10_generation_t4x2_1k_hardened.ipynb,remote execution asset,current,source,NOT_EVIDENCE,true,none,false,false,13562
paper/CERTGEN_CLAIM_HIERARCHY.md,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,false,false,3389
paper/CERTGEN_FIGURE_AND_TABLE_SPEC.md,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,false,false,4193
paper/CERTGEN_PAPER_REDESIGN_PLAN.md,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,false,false,5238
paper/CERTGEN_REVIEWER_REPAIR_MATRIX.csv,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,false,false,2599
paper/CERTGEN_REVIEWER_SIMULATION.md,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,false,false,4940
paper/CERTGEN_VENUE_CEILING_MATRIX.md,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,false,false,3180
paper/README.md,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,125
paper/figures/README.md,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,71
paper/main.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,476
paper/sections/00_abstract.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,1076
paper/sections/01_introduction.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,2038
paper/sections/02_related_work.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,4488
paper/sections/03_method.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,1845
paper/sections/04_experimental_protocol.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,482
paper/sections/05_results_placeholder.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,662
paper/sections/06_limitations_ethics.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,636
paper/sections/07_conclusion.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,247
paper/sections/abstract_placeholder.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,234
paper/sections/ethics_reproducibility.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,113
paper/sections/experiments_placeholder.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,176
paper/sections/introduction.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,121
paper/sections/limitations.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,104
paper/sections/method.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,153
paper/supplement/01_certificate_details.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,336
paper/supplement/02_optional_stopping_validity.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,402
paper/supplement/03_mmd_kid_cmmd_streams.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,484
paper/supplement/04_multiple_comparisons_dependence.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,650
paper/supplement/05_fid_fd_policy.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,406
paper/supplement/06_reproducibility_details.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,368
paper/supplement/07_additional_tables_placeholders.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,197
paper/supplement.tex,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,465
paper/tables/README.md,manuscript source,current,source,MISSING_EMPIRICAL_EVIDENCE,true,retain_placeholders_until_claim_gate_passes,true,false,69
pyproject.toml,repository metadata or historical process artifact,current,source,NOT_EVIDENCE,true,none,true,false,590
registry/audit_claims_template.csv,provenance or study registry,current,source,PLANNING_ONLY,false,review_before_release,true,false,216
registry/candidate_benchmarks_template.csv,provenance or study registry,current,source,PLANNING_ONLY,false,review_before_release,true,false,192
registry/candidate_model_pairs_template.csv,provenance or study registry,current,source,PLANNING_ONLY,false,review_before_release,true,false,362
registry/feature_caches/smoke_feature_cache_manifest.json,provenance or study registry,current,source,SYNTHETIC_ONLY,false,review_before_release,true,false,900
registry/manifests/cifar10_r1_generated_pilot_1000.jsonl,provenance or study registry,current,source,PLANNING_ONLY,false,review_before_release,false,false,1
registry/manifests/cifar10_r1_reference.jsonl,provenance or study registry,current,source,PLANNING_ONLY,false,review_before_release,false,false,1
registry/manifests/cifar10_r1_samples.jsonl,provenance or study registry,current,source,PLANNING_ONLY,false,review_before_release,false,false,3190
registry/manifests/first_pilot_samples_template.jsonl,provenance or study registry,current,source,PLANNING_ONLY,false,review_before_release,true,false,125
registry/multibench/benchmark_availability_r3.csv,provenance or study registry,current,source,PLANNING_ONLY,false,review_before_release,false,false,1070
registry/provenance/cifar10_r1_ledger.csv,provenance or study registry,current,source,PLANNING_ONLY,false,review_before_release,false,false,2691
registry/provenance/multibench_candidate_sources.csv,provenance or study registry,current,source,PLANNING_ONLY,false,review_before_release,false,false,711
registry/provenance/released_sample_ledger_template.csv,provenance or study registry,current,source,PLANNING_ONLY,false,review_before_release,true,false,653
registry/provenance/v4_plan_ledger_template.csv,provenance or study registry,legacy,source,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,697
registry/real_run_plan_template.json,provenance or study registry,current,source,PLANNING_ONLY,false,review_before_release,true,false,183
registry/related_work/related_work_board_v5.csv,provenance or study registry,legacy,source,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,4021
registry/released_sample_ledger_template.csv,provenance or study registry,current,source,PLANNING_ONLY,false,review_before_release,true,false,612
registry/reported_metric_claims_v4_smoke.csv,provenance or study registry,legacy,source,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,679
registry/reported_metric_claims_v4_template.csv,provenance or study registry,legacy,source,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,575
registry/templates/candidate_model_pairs_template.csv,provenance or study registry,current,source,PLANNING_ONLY,false,review_before_release,true,false,513
registry/templates/feature_cache_manifest_template.json,provenance or study registry,current,source,PLANNING_ONLY,false,review_before_release,true,false,626
registry/templates/reported_metric_claims_template.csv,provenance or study registry,current,source,PLANNING_ONLY,false,review_before_release,true,false,262
registry/v3/benchmarks_template.csv,provenance or study registry,legacy,source,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,149
